101462,2012,B,A,2y all,3,,1,,33.3
101462,2012,M,A,2y all,0,,0,,
101462,2012,F,A,2y all,3,,1,,33.3
101462,2013,B,X,2y all,228,35,35,15.4,15.4
101462,2013,M,X,2y all,122,,12,,9.8
101462,2013,F,X,2y all,106,,23,,21.7
101462,2013,B,W,2y all,55,,11,,20.0
101462,2013,M,W,2y all,33,,5,,15.2
101462,2013,F,W,2y all,22,,6,,27.3
101462,2013,B,B,2y all,167,,23,,13.8
101462,2013,M,B,2y all,86,,6,,7.0
101462,2013,F,B,2y all,81,,17,,21.0
101462,2013,B,H,2y all,2,,0,,0.0
101462,2013,M,H,2y all,1,,0,,0.0
101462,2013,F,H,2y all,1,,0,,0.0
101462,2013,B,Ai,2y all,1,,1,,100.0
101462,2013,M,Ai,2y all,1,,1,,100.0
101462,2013,F,Ai,2y all,0,,0,,
101462,2013,B,A,2y all,2,,0,,0.0
101462,2013,M,A,2y all,0,,0,,
101462,2013,F,A,2y all,2,,0,,0.0
101499,2011,B,X,2y all,306,92,92,30.1,30.1
101499,2011,M,X,2y all,201,,66,,32.8
101499,2011,F,X,2y all,105,,26,,24.8
101499,2011,B,W,2y all,138,,43,,31.2
101499,2011,M,W,2y all,80,,25,,31.2
101499,2011,F,W,2y all,58,,18,,31.0
101499,2011,B,B,2y all,111,,36,,32.4
101499,2011,M,B,2y all,84,,32,,38.1
101499,2011,F,B,2y all,27,,4,,14.8
101499,2011,B,H,2y all,5,,3,,60.0
101499,2011,M,H,2y all,2,,1,,50.0
101499,2011,F,H,2y all,3,,2,,66.7
101499,2011,B,Ai,2y all,4,,1,,25.0
101499,2011,M,Ai,2y all,3,,1,,33.3
101499,2011,F,Ai,2y all,1,,0,,0.0
101499,2011,B,A,2y all,5,,2,,40.0
101499,2011,M,A,2y all,1,,0,,0.0
101499,2011,F,A,2y all,4,,2,,50.0
101499,2012,B,X,2y all,323,75,88,23.2,27.2
101499,2012,M,X,2y all,181,,53,,29.3
101499,2012,F,X,2y all,142,,35,,24.6
101499,2012,B,W,2y all,160,,39,,24.4
101499,2012,M,W,2y all,78,,19,,24.4
101499,2012,F,W,2y all,82,,20,,24.4
101499,2012,B,B,2y all,107,,30,,28.0
101499,2012,M,B,2y all,59,,18,,30.5
101499,2012,F,B,2y all,48,,12,,25.0
101499,2012,B,H,2y all,2,,1,,50.0
101499,2012,M,H,2y all,1,,0,,0.0
101499,2012,F,H,2y all,1,,1,,100.0
101499,2012,B,Ai,2y all,7,,0,,0.0
101499,2012,M,Ai,2y all,2,,0,,0.0
101499,2012,F,Ai,2y all,5,,0,,0.0
101499,2012,B,A,2y all,6,,3,,50.0
101499,2012,M,A,2y all,3,,1,,33.3
101499,2012,F,A,2y all,3,,2,,66.7
101499,2013,B,X,2y all,264,36,78,13.6,29.5
101499,2013,M,X,2y all,153,,50,,32.7
101499,2013,F,X,2y all,111,,28,,25.2
101499,2013,B,W,2y all,153,,45,,29.4
101499,2013,M,W,2y all,82,,25,,30.5
101499,2013,F,W,2y all,71,,20,,28.2
101499,2013,B,B,2y all,76,,21,,27.6
101499,2013,M,B,2y all,42,,16,,38.1
101499,2013,F,B,2y all,34,,5,,14.7
101499,2013,B,H,2y all,3,,0,,0.0
101499,2013,M,H,2y all,3,,0,,0.0
101499,2013,F,H,2y all,0,,0,,
101499,2013,B,Ai,2y all,6,,2,,33.3
101499,2013,M,Ai,2y all,3,,1,,33.3
101499,2013,F,Ai,2y all,3,,1,,33.3
101499,2013,B,A,2y all,4,,2,,50.0
101499,2013,M,A,2y all,2,,1,,50.0
101499,2013,F,A,2y all,2,,1,,50.0
101505,2011,B,X,2y all,1074,25,128,2.3,11.9
101505,2011,M,X,2y all,461,,46,,10.0
101505,2011,F,X,2y all,613,,82,,13.4
101505,2011,B,W,2y all,806,,102,,12.7
101505,2011,M,W,2y all,356,,39,,11.0
101505,2011,F,W,2y all,450,,63,,14.0
101505,2011,B,B,2y all,201,,18,,9.0
101505,2011,M,B,2y all,75,,5,,6.7
101505,2011,F,B,2y all,126,,13,,10.3
101505,2011,B,H,2y all,23,,2,,8.7
101505,2011,M,H,2y all,12,,0,,0.0
101505,2011,F,H,2y all,11,,2,,18.2
101505,2011,B,Ai,2y all,10,,1,,10.0
101505,2011,M,Ai,2y all,5,,0,,0.0
101505,2011,F,Ai,2y all,5,,1,,20.0
101505,2011,B,A,2y all,20,,4,,20.0
101505,2011,M,A,2y all,9,,2,,22.2
101505,2011,F,A,2y all,11,,2,,18.2
101505,2012,B,X,2y all,1024,30,118,2.9,11.5
101505,2012,M,X,2y all,471,,43,,9.1
101505,2012,F,X,2y all,553,,75,,13.6
101505,2012,B,W,2y all,778,,93,,12.0
101505,2012,M,W,2y all,377,,36,,9.5
101505,2012,F,W,2y all,401,,57,,14.2
101505,2012,B,B,2y all,164,,15,,9.1
101505,2012,M,B,2y all,58,,3,,5.2
101505,2012,F,B,2y all,106,,12,,11.3
101505,2012,B,H,2y all,23,,5,,21.7
101505,2012,M,H,2y all,8,,2,,25.0
101505,2012,F,H,2y all,15,,3,,20.0
101505,2012,B,Ai,2y all,2,,0,,0.0
101505,2012,M,Ai,2y all,0,,0,,
101505,2012,F,Ai,2y all,2,,0,,0.0
101505,2012,B,A,2y all,18,,2,,11.1
